customer_id,cohort_month,order_month
6214,2020-11,2024-02
6856,2020-09,2022-01
9598,2020-04,2020-04
4647,2021-07,2025-01
5590,2022-04,2022-05
7023,2020-01,2020-01
4428,2022-04,2022-04
6101,2020-12,2020-12
1842,2020-04,2020-04
2677,2022-08,2022-08
6287,2022-02,2022-08
7563,2020-05,2021-06
2865,2020-09,2022-11
9746,2021-11,2021-11
1613,2023-06,2023-08
8378,2020-12,2021-06
1875,2022-03,2023-11
4803,2024-12,2024-12
5374,2022-03,2022-03
5782,2020-06,2023-10
5807,2021-11,2022-04
7934,2020-09,2020-09
5885,2021-03,2024-08
8077,2021-02,2021-02
6231,2020-04,2024-07
9290,2020-12,2021-11
6817,2021-06,2021-06
6997,2020-01,2023-12
3413,2021-10,2021-11
2711,2020-01,2024-06
4414,2021-06,2025-02
2453,2022-05,2024-12
5985,2020-01,2023-02
4713,2024-02,2024-02
7158,2023-12,2024-05
7108,2021-10,2021-10
5166,2021-05,2021-05
8091,2021-02,2021-02
8644,2021-04,2021-04
5778,2021-10,2021-10
5171,2024-06,2024-06
3004,2023-02,2024-10
6844,2021-11,2021-11
2348,2020-09,2020-09
5386,2021-07,2023-09
2882,2020-02,2024-12
1048,2023-05,2023-05
3712,2020-10,2021-09
2540,2021-05,2021-05
2176,2020-04,2021-05
2620,2020-10,2020-10
5480,2020-03,2025-04
1959,2021-10,2022-05
4332,2025-04,2025-04
5715,2020-08,2020-08
3054,2020-07,2023-09
4954,2021-04,2021-08
3483,2024-02,2024-02
6699,2024-09,2024-09
1484,2020-06,2025-02
7299,2020-04,2022-06
2909,2021-06,2022-10
7809,2021-03,2021-03
3017,2022-08,2024-04
7807,2021-03,2022-07
1024,2020-04,2024-03
7457,2020-08,2020-08
3849,2022-11,2024-11
3202,2020-08,2020-08
3189,2020-12,2020-12
5401,2020-08,2020-08
1649,2022-05,2022-05
8171,2021-09,2021-09
4616,2024-03,2024-03
6866,2020-12,2024-12
2536,2022-06,2022-06
2182,2021-07,2021-11
5987,2021-05,2022-07
2970,2020-08,2024-06
3690,2020-09,2020-09
2026,2021-02,2021-02
6906,2023-06,2023-06
3295,2023-03,2024-04
1860,2021-06,2024-10
5035,2021-12,2024-01
7219,2023-08,2023-08
6844,2021-11,2025-03
7248,2023-08,2023-08
6486,2020-04,2020-07
3993,2020-11,2021-04
7154,2022-04,2024-04
2518,2022-08,2024-03
1431,2020-09,2020-09
6298,2020-02,2020-02
6480,2020-02,2023-01
4412,2023-02,2023-08
5727,2021-09,2021-09
7542,2022-06,2023-05
9739,2020-05,2021-08
1013,2022-02,2022-02
4824,2020-05,2020-05
5521,2021-01,2025-01
2371,2021-05,2021-05
5790,2022-01,2022-01
3438,2024-05,2024-10
5271,2021-04,2024-08
8503,2020-03,2020-03
6190,2022-08,2022-08
1132,2020-04,2020-04
6279,2020-09,2022-01
9119,2020-02,2024-07
2552,2022-03,2022-03
9656,2023-04,2023-11
1845,2022-03,2024-01
9780,2022-01,2024-04
2405,2023-07,2023-07
2381,2021-09,2022-04
5098,2021-03,2021-03
9763,2020-03,2020-03
2702,2020-06,2020-06
8960,2021-04,2024-05
9991,2022-08,2025-02
7641,2023-01,2023-01
7934,2020-09,2023-02
8440,2020-11,2020-11
9977,2022-09,2022-09
3339,2023-01,2023-01
4242,2023-01,2024-05
2181,2021-12,2021-12
3936,2021-06,2023-07
1200,2020-12,2024-09
4025,2020-02,2022-04
9228,2020-10,2024-01
6490,2020-03,2024-11
6348,2020-10,2020-10
3755,2020-01,2024-10
2570,2022-01,2022-04
1447,2021-12,2021-12
1600,2021-08,2021-11
5195,2022-10,2022-10
3321,2023-08,2024-05
7953,2020-10,2020-10
9508,2023-10,2024-10
3238,2022-03,2024-05
6234,2021-01,2023-12
3137,2023-10,2023-10
1773,2022-05,2024-05
1451,2021-03,2024-04
1759,2022-08,2022-08
4403,2021-09,2024-08
4425,2020-06,2024-06
4152,2023-05,2023-05
6957,2020-02,2020-02
2912,2020-07,2020-07
4985,2021-02,2023-11
6497,2023-02,2023-02
5641,2021-04,2023-10
5985,2020-01,2020-10
5889,2021-08,2023-03
8253,2020-10,2022-03
3838,2021-12,2021-12
8045,2020-11,2020-11
3848,2023-01,2023-01
6842,2023-11,2023-11
8758,2021-02,2022-08
5533,2021-08,2023-11
6906,2023-06,2024-06
4801,2020-02,2020-09
6482,2020-06,2021-07
7623,2024-11,2024-11
2086,2020-03,2021-04
3583,2020-05,2023-03
9370,2020-12,2020-12
7823,2023-09,2023-09
8745,2023-02,2023-02
4590,2021-08,2022-10
7076,2021-08,2023-10
5436,2024-05,2024-05
8115,2022-08,2022-08
4822,2020-07,2024-02
7680,2020-03,2022-12
6555,2022-08,2022-09
5745,2020-02,2020-02
7361,2021-02,2023-01
3469,2021-05,2021-05
8779,2022-11,2024-12
8498,2020-03,2020-03
7854,2024-05,2024-05
9962,2023-08,2023-08
5447,2023-07,2023-07
5695,2020-11,2025-03
9195,2021-02,2021-02
1428,2021-01,2023-01
7443,2020-09,2020-09
5850,2023-08,2023-08
4872,2020-12,2024-03
2264,2023-03,2023-12
4679,2023-04,2023-04
2364,2021-07,2023-12
4223,2022-05,2022-05
1478,2023-09,2024-05
4411,2020-01,2024-06
1965,2022-01,2025-04
1066,2020-12,2023-01
9786,2020-02,2023-11
1312,2023-11,2023-11
7334,2020-11,2020-11
4407,2021-01,2022-07
5677,2020-10,2020-10
5879,2022-04,2024-03
7502,2020-07,2020-07
5554,2020-05,2022-07
3694,2022-08,2022-08
5858,2023-12,2023-12
4360,2022-01,2022-01
2783,2021-03,2021-03
5924,2020-04,2020-04
5296,2022-09,2022-12
2309,2021-01,2021-01
3974,2024-03,2024-03
7279,2021-05,2021-12
8539,2025-03,2025-03
8397,2020-07,2021-01
7745,2022-05,2022-05
4673,2020-09,2024-03
2817,2022-08,2022-08
2760,2021-07,2023-08
1451,2021-03,2022-12
5045,2020-03,2023-12
1555,2020-03,2023-07
4189,2022-03,2022-03
5454,2021-05,2021-11
7869,2020-06,2024-05
4360,2022-01,2022-11
9740,2020-05,2022-02
1746,2020-01,2022-10
5346,2022-12,2022-12
2165,2022-02,2024-11
4547,2021-02,2021-02
9919,2022-01,2022-04
1170,2020-08,2023-11
2360,2022-05,2022-05
6104,2024-05,2024-05
1633,2020-11,2023-04
7835,2020-10,2020-10
7622,2021-09,2023-11
2185,2024-10,2024-10
1648,2022-05,2022-05
2998,2023-04,2024-12
5224,2021-12,2021-12
6392,2022-05,2022-05
3554,2023-04,2023-04
6230,2022-11,2024-11
2005,2023-10,2023-10
2575,2021-03,2021-03
2633,2021-03,2021-06
7261,2021-07,2023-04
8873,2022-01,2024-07
2415,2022-08,2023-01
4330,2020-10,2020-10
2601,2020-12,2020-12
1265,2022-07,2022-07
8601,2020-05,2024-04
3647,2021-06,2021-11
2446,2020-11,2023-04
3171,2022-05,2025-01
5900,2024-04,2024-04
2230,2020-08,2021-07
4491,2024-10,2024-10
9357,2021-12,2022-01
5826,2020-06,2020-06
2175,2020-06,2020-06
1614,2020-11,2023-07
5942,2022-01,2022-01
7208,2020-07,2024-05
5690,2020-01,2022-12
3486,2022-08,2022-08
1784,2021-01,2021-01
2350,2021-06,2023-08
6431,2020-05,2024-02
8099,2023-10,2024-11
7365,2020-05,2023-06
5149,2022-07,2022-07
3739,2020-06,2020-06
9140,2024-01,2024-03
1033,2021-03,2021-03
5636,2021-11,2025-01
8643,2021-02,2025-04
5520,2020-09,2020-09
7978,2023-10,2025-02
9301,2020-07,2020-07
4619,2023-08,2023-12
7049,2021-04,2021-04
6582,2020-09,2023-09
7584,2021-09,2024-03
9271,2022-06,2022-06
4018,2020-05,2025-01
2415,2022-08,2022-08
7622,2021-09,2022-03
6924,2023-10,2025-02
5243,2020-02,2020-02
8805,2021-07,2024-10
2359,2020-12,2023-02
5496,2022-11,2024-12
1083,2020-05,2022-03
9343,2023-01,2023-01
3949,2021-05,2021-05
9387,2024-11,2024-11
1084,2022-03,2023-08
7747,2021-02,2021-02
1966,2022-06,2022-06
8960,2021-04,2025-01
1126,2023-03,2023-03
4148,2023-03,2023-06
2994,2024-07,2024-07
3643,2020-06,2024-01
3426,2022-03,2024-08
3539,2020-06,2023-11
5550,2022-07,2023-12
9618,2020-07,2021-07
5868,2022-09,2023-08
2511,2021-08,2022-05
5390,2020-05,2020-06
4738,2025-04,2025-04
2891,2023-03,2023-03
1486,2020-11,2024-02
4182,2025-03,2025-03
3385,2022-05,2024-11
9693,2020-09,2021-01
8154,2020-04,2020-04
6888,2023-09,2023-09
1670,2020-12,2020-12
9588,2023-07,2024-10
9854,2022-05,2022-05
1388,2020-02,2020-12
5713,2020-01,2020-01
6397,2021-11,2021-11
6454,2020-01,2022-05
9364,2021-03,2023-03
5303,2020-03,2020-03
7717,2022-01,2022-10
3111,2020-06,2023-05
2392,2020-04,2024-11
4658,2021-06,2021-06
6641,2021-05,2022-01
1408,2023-01,2025-01
8612,2023-04,2023-04
3390,2021-11,2022-01
8284,2020-07,2020-07
7594,2021-07,2023-05
6225,2020-01,2025-03
6294,2024-09,2024-09
7096,2021-08,2023-11
1341,2021-01,2021-01
4056,2021-05,2023-07
1010,2020-07,2020-07
8043,2021-03,2021-06
5883,2020-07,2022-08
9516,2020-06,2022-06
8031,2020-03,2020-03
1794,2020-08,2020-11
8531,2023-07,2023-07
5478,2021-12,2024-12
2359,2020-12,2025-02
8277,2020-11,2020-11
7852,2021-09,2021-09
5896,2020-08,2021-01
1959,2021-10,2022-06
1335,2024-02,2024-02
8846,2020-11,2023-08
3633,2023-11,2025-03
5845,2021-03,2022-03
9173,2024-09,2024-09
6293,2021-01,2023-02
9708,2021-04,2022-08
4938,2021-10,2023-08
3852,2023-12,2023-12
1078,2022-07,2022-07
2310,2020-08,2020-08
6043,2020-11,2020-11
6603,2021-11,2021-11
2769,2020-08,2020-08
6166,2021-01,2024-07
1471,2021-01,2024-11
7206,2021-08,2024-02
3695,2023-07,2024-11
4918,2023-09,2023-09
4631,2020-03,2020-03
6536,2020-07,2023-02
6879,2020-02,2020-02
2352,2021-08,2021-08
3282,2020-05,2024-12
1755,2021-06,2021-08
8128,2021-09,2024-01
2485,2021-11,2021-11
8952,2021-09,2021-09
3274,2023-10,2023-10
5948,2025-01,2025-01
9873,2023-12,2024-07
2953,2020-07,2025-04
3885,2020-11,2022-10
4439,2022-08,2022-08
7491,2022-01,2022-01
6815,2020-05,2020-05
2984,2021-04,2021-04
3570,2023-03,2023-03
9710,2021-03,2021-03
1124,2020-07,2020-07
7848,2023-01,2023-01
1798,2020-05,2020-05
4989,2021-03,2021-03
4697,2020-06,2021-09
2388,2022-10,2022-10
1952,2020-09,2020-09
6596,2021-03,2021-03
3395,2021-11,2025-02
7169,2020-08,2024-11
5600,2021-02,2021-02
9423,2022-07,2022-07
6064,2022-08,2022-08
3336,2021-11,2023-09
6638,2022-08,2024-02
3239,2022-02,2022-02
7308,2021-07,2024-01
8626,2024-05,2024-05
2236,2022-01,2022-01
5745,2020-02,2022-06
5015,2021-05,2025-04
2937,2023-05,2023-05
4208,2023-01,2023-01
2710,2020-01,2024-01
8395,2021-05,2021-05
7893,2023-12,2023-12
1957,2022-06,2025-01
8715,2020-06,2021-11
2096,2020-04,2024-01
3623,2022-07,2022-12
6261,2020-12,2024-08
7664,2024-01,2024-11
1980,2023-02,2024-06
2134,2021-05,2021-12
8839,2020-03,2020-03
8238,2023-08,2023-08
8828,2022-05,2022-05
6493,2021-02,2025-04
4250,2021-05,2023-01
9833,2023-01,2023-01
2173,2022-11,2022-11
9467,2020-02,2022-03
9398,2020-07,2020-07
9158,2021-09,2022-08
3494,2021-03,2023-07
1353,2021-01,2021-01
5011,2020-01,2024-05
5024,2023-01,2023-01
3433,2022-10,2022-10
2198,2021-01,2021-01
8165,2023-01,2023-01
9228,2020-10,2024-05
4419,2024-05,2024-05
9771,2025-04,2025-04
9042,2021-09,2024-10
9141,2020-03,2020-12
2172,2021-02,2024-08
4445,2020-02,2020-02
1675,2020-07,2023-07
1496,2021-07,2021-07
3681,2020-01,2020-10
5797,2020-12,2022-08
4609,2021-03,2024-02
2042,2024-10,2024-10
3999,2020-03,2020-03
6659,2024-08,2024-08
9011,2020-02,2020-02
7426,2020-04,2020-04
8688,2023-09,2023-09
9666,2020-08,2020-08
7977,2024-01,2024-01
5718,2020-05,2020-05
1355,2020-04,2020-04
3262,2021-02,2023-03
3123,2021-06,2023-06
6357,2021-06,2022-06
2799,2020-10,2020-10
1888,2020-08,2020-08
8328,2020-03,2024-11
9064,2020-06,2020-06
6235,2020-05,2020-05
8222,2025-03,2025-03
5217,2023-11,2023-11
3268,2021-03,2021-03
2806,2024-10,2024-10
7082,2020-03,2024-03
3414,2020-02,2021-11
9084,2020-10,2024-07
1102,2023-04,2024-06
9073,2024-08,2024-08
3243,2021-04,2024-10
5772,2021-06,2021-06
8519,2021-09,2021-09
9678,2024-10,2024-10
8418,2023-01,2023-01
4981,2021-08,2021-08
3556,2020-07,2020-07
5419,2023-08,2023-08
7466,2020-04,2023-01
8295,2021-03,2021-03
7668,2023-01,2023-10
3303,2020-11,2023-12
7985,2022-07,2023-09
2103,2021-03,2022-04
1443,2021-02,2021-02
9486,2020-01,2020-01
3072,2020-08,2021-03
9898,2021-01,2021-01
7928,2024-06,2024-06
7242,2020-02,2020-02
3726,2021-02,2024-09
9851,2024-09,2024-09
2405,2023-07,2025-02
1142,2021-03,2022-09
5148,2020-02,2025-04
8124,2024-09,2025-01
3180,2021-06,2021-06
7869,2020-06,2022-01
1851,2023-07,2023-07
3385,2022-05,2024-05
2533,2021-06,2021-07
7130,2022-06,2023-09
1014,2022-10,2022-10
5780,2021-07,2023-01
6652,2022-08,2023-01
1983,2021-10,2025-01
4551,2022-01,2025-03
9348,2021-06,2022-05
1585,2020-02,2020-02
2116,2020-05,2024-05
5455,2021-12,2021-12
7646,2020-05,2021-11
6569,2020-06,2021-08
6409,2020-08,2023-08
2688,2024-07,2024-07
4559,2021-04,2021-04
6238,2020-02,2020-02
4229,2022-04,2022-04
1196,2020-08,2021-12
9459,2022-03,2022-03
5617,2021-02,2023-12
8385,2020-05,2022-05
2494,2024-01,2024-09
1609,2021-10,2021-10
2682,2021-03,2022-05
9636,2020-01,2020-01
4345,2021-05,2024-09
8142,2021-07,2021-07
9453,2021-06,2023-05
9476,2020-09,2024-06
2395,2023-05,2024-06
7314,2021-06,2021-06
9541,2021-07,2021-07
3618,2020-01,2023-02
1682,2023-11,2023-11
6453,2022-05,2024-09
4397,2020-11,2021-02
6841,2020-02,2021-06
6697,2020-03,2020-03
3456,2023-06,2023-06
6975,2020-01,2024-03
9342,2020-05,2020-05
7355,2020-11,2020-11
2544,2021-04,2024-04
8896,2023-08,2023-08
2090,2020-06,2020-11
5385,2022-01,2022-01
9979,2020-04,2021-05
1070,2021-06,2024-09
1105,2020-02,2021-03
6586,2023-07,2023-07
3928,2020-04,2020-04
8045,2020-11,2022-06
4636,2020-09,2020-09
7078,2022-08,2022-08
2003,2021-02,2021-02
9484,2020-03,2020-03
7987,2020-03,2024-12
1072,2020-01,2023-09
4120,2020-06,2020-06
9768,2020-12,2020-12
3049,2022-02,2022-02
8482,2023-07,2023-07
3734,2023-09,2024-08
8686,2024-11,2024-11
2899,2021-08,2023-11
5792,2022-04,2022-04
8876,2023-04,2023-04
4250,2021-05,2021-05
2007,2020-04,2024-12
3399,2020-06,2020-06
5565,2022-04,2023-03
5755,2023-07,2023-07
1849,2020-02,2023-08
8920,2021-06,2023-03
8324,2021-12,2023-10
7999,2020-06,2024-01
8778,2021-07,2022-10
8118,2021-07,2024-07
7596,2023-04,2023-04
5849,2022-04,2022-04
7187,2021-01,2021-05
4191,2020-03,2020-03
1263,2020-03,2020-03
7007,2020-03,2020-03
3267,2020-09,2023-04
6972,2021-07,2021-10
4281,2020-06,2025-03
3083,2020-05,2024-06
2244,2020-02,2021-06
1217,2020-02,2020-02
5661,2020-02,2020-02
7903,2020-02,2020-02
6481,2021-08,2021-08
2872,2023-10,2023-10
1608,2021-09,2022-08
1718,2022-09,2022-09
3480,2021-05,2022-11
9256,2024-01,2024-01
6712,2021-06,2024-08
4423,2022-07,2024-01
6509,2020-06,2020-06
4330,2020-10,2025-03
9316,2023-09,2023-09
6868,2022-02,2023-08
4062,2021-01,2021-01
7601,2020-02,2020-02
5131,2020-12,2020-12
9279,2021-09,2021-09
7346,2021-04,2021-04
4933,2021-06,2021-06
4402,2021-04,2024-10
3272,2020-03,2020-03
7935,2025-02,2025-02
3326,2020-06,2022-11
6457,2021-10,2021-10
3727,2020-10,2020-10
3105,2020-11,2020-11
1563,2021-08,2021-08
3314,2022-01,2022-01
1813,2024-03,2024-05
7176,2021-01,2022-05
2409,2022-01,2023-12
6536,2020-07,2024-08
9118,2020-12,2020-12
4324,2021-05,2021-05
4246,2021-06,2021-06
7894,2024-03,2024-03
7248,2023-08,2023-10
1210,2023-04,2023-04
1931,2020-03,2020-03
1858,2021-05,2021-05
4846,2023-07,2023-07
9536,2020-06,2021-07
6074,2020-06,2023-05
1734,2021-07,2023-07
4778,2021-05,2021-05
2056,2024-05,2025-02
3944,2020-02,2022-07
4770,2021-08,2022-11
4614,2020-05,2021-11
7958,2021-12,2021-12
7453,2020-05,2020-05
1405,2023-05,2023-11
3299,2020-03,2020-03
8030,2022-05,2023-01
5965,2022-03,2022-03
5201,2023-12,2024-12
6693,2020-06,2023-06
2206,2020-07,2023-01
1595,2020-02,2023-09
9986,2022-06,2022-06
5006,2020-07,2021-11
8088,2021-07,2021-07
8337,2020-10,2021-02
3285,2020-08,2020-08
3044,2021-06,2021-06
7917,2023-05,2023-05
7687,2020-07,2020-07
1471,2021-01,2021-01
7644,2020-06,2021-08
8846,2020-11,2021-06
9340,2020-05,2020-05
3052,2023-11,2023-11
4551,2022-01,2022-01
8085,2022-04,2022-04
6857,2024-03,2024-04
7496,2022-05,2024-02
3645,2020-06,2020-06
3816,2021-01,2023-02
7965,2021-10,2022-04
9433,2020-12,2023-02
1183,2023-04,2024-01
4190,2020-03,2025-02
2402,2020-07,2024-10
3769,2022-02,2022-04
9810,2020-06,2020-06
8598,2020-02,2024-01
4962,2021-06,2021-06
9772,2020-02,2022-07
6593,2020-10,2024-06
8616,2023-02,2023-02
9126,2020-12,2021-11
9995,2022-01,2022-01
7051,2022-01,2022-01
1403,2021-10,2021-10
5766,2022-03,2023-07
2791,2021-04,2021-11
6401,2020-11,2023-08
4087,2022-02,2023-02
6775,2024-08,2024-08
2520,2021-12,2021-12
2315,2020-04,2020-04
9611,2021-12,2024-08
6915,2021-06,2023-08
4008,2022-07,2023-12
3964,2022-04,2022-04
9049,2022-02,2022-02
1815,2021-10,2021-10
1272,2020-09,2024-01
4214,2021-02,2023-03
3456,2023-06,2024-07
2045,2021-05,2024-05
1591,2021-11,2022-10
1376,2021-06,2021-06
6646,2021-02,2022-12
3655,2021-01,2021-11
7685,2020-02,2020-02
1256,2021-09,2022-11
1223,2023-06,2023-06
4204,2021-04,2021-04
5287,2021-06,2021-06
7938,2020-04,2021-02
8392,2021-03,2025-01
5723,2021-04,2021-09
6351,2020-01,2022-09
2507,2023-12,2025-01
5998,2024-11,2024-11
7020,2020-07,2020-07
9127,2021-05,2021-05
7232,2021-08,2021-08
4412,2023-02,2023-02
5147,2025-01,2025-01
5167,2022-09,2024-08
5598,2022-11,2022-11
9994,2020-12,2020-12
7862,2021-01,2022-05
4254,2020-04,2020-04
9301,2020-07,2022-09
4746,2020-03,2023-07
9962,2023-08,2024-08
3621,2020-12,2020-12
4536,2023-06,2023-06
5910,2023-01,2023-01
3527,2022-08,2024-11
8548,2020-10,2020-11
8716,2020-06,2024-11
5763,2023-05,2023-05
7693,2020-06,2024-10
4578,2021-07,2021-07
5125,2023-01,2023-06
8055,2022-08,2022-08
6524,2022-09,2022-09
6833,2020-07,2022-05
6006,2021-07,2022-12
6917,2023-06,2025-03
3865,2025-04,2025-04
8593,2023-05,2023-05
1837,2020-03,2020-03
3821,2022-06,2023-05
4213,2021-06,2021-08
8658,2020-12,2023-03
9028,2020-06,2024-03
6156,2021-12,2021-12
1078,2022-07,2023-08
2039,2023-08,2024-11
6753,2020-12,2020-12
3173,2022-12,2023-03
1079,2020-05,2020-05
1379,2021-06,2021-06
2543,2020-02,2020-02
4718,2024-01,2024-01
8602,2020-10,2020-10
4809,2021-03,2021-03
6416,2021-06,2023-05
2647,2020-12,2020-12
6776,2022-12,2024-08
3733,2023-06,2023-06
8548,2020-10,2021-07
8112,2024-05,2024-05
4001,2022-03,2023-10
2818,2020-06,2020-07
6955,2024-02,2024-02
4152,2023-05,2024-03
6735,2020-10,2022-03
2314,2022-02,2023-08
1671,2023-12,2023-12
2324,2020-12,2020-12
2536,2022-06,2024-11
5987,2021-05,2021-05
6122,2021-11,2021-11
8434,2021-12,2024-02
3223,2020-04,2022-10
2763,2021-06,2023-11
5054,2021-01,2021-01
2564,2020-02,2020-02
2423,2023-07,2023-07
7136,2021-01,2022-09
3732,2020-02,2024-10
2663,2023-02,2023-07
1470,2022-02,2022-03
2941,2020-01,2021-06
8242,2022-02,2023-07
1970,2021-01,2021-01
2373,2024-09,2024-09
4940,2020-02,2020-02
6505,2021-03,2022-11
9094,2022-07,2022-07
6498,2024-04,2024-04
9844,2020-07,2021-09
7861,2020-11,2020-11
2637,2021-10,2025-03
5594,2020-01,2020-01
9693,2020-09,2024-08
9226,2020-10,2020-10
5780,2021-07,2021-07
3379,2020-10,2020-10
7565,2023-01,2024-07
3371,2021-12,2024-07
4891,2022-07,2022-07
3171,2022-05,2024-11
8234,2022-01,2022-01
2047,2021-11,2023-11
5797,2020-12,2020-12
5673,2021-12,2024-07
2393,2020-10,2020-10
4327,2020-12,2020-12
8141,2021-04,2021-04
4686,2023-03,2023-08
1624,2024-05,2024-05
8926,2023-10,2023-10
2756,2022-08,2022-08
3409,2022-10,2024-10
8662,2023-05,2023-05
6566,2022-03,2022-03
4500,2022-05,2025-02
2827,2021-10,2023-08
2366,2023-07,2023-07
9248,2020-11,2022-09
3549,2020-02,2020-02
5033,2020-02,2021-09
6279,2020-09,2022-01
8544,2023-01,2023-01
2866,2020-03,2021-03
3243,2021-04,2023-01
8392,2021-03,2021-03
5784,2024-10,2024-12
2326,2024-06,2024-06
1925,2023-09,2023-09
1837,2020-03,2021-10
1096,2021-07,2021-07
7181,2021-08,2021-11
4998,2021-01,2021-08
1560,2020-11,2023-10
6073,2023-09,2023-09
3786,2023-02,2023-02
7549,2020-10,2024-04
1773,2022-05,2022-05
5459,2020-05,2022-07
4370,2020-08,2025-03
8524,2023-03,2023-07
2127,2020-10,2024-02
3395,2021-11,2022-09
9875,2020-01,2024-08
2237,2021-05,2021-10
3165,2020-07,2020-07
1794,2020-08,2023-10
2640,2020-02,2020-02
7148,2020-01,2020-01
6087,2020-03,2022-03
2614,2020-06,2020-06
9960,2025-02,2025-02
3847,2021-10,2025-03
4227,2020-09,2023-02
7336,2020-03,2024-11
7735,2021-04,2024-11
4892,2021-11,2024-04
2408,2022-11,2022-11
8846,2020-11,2022-08
7232,2021-08,2022-12
9360,2020-07,2020-08
8964,2020-12,2020-12
1756,2020-07,2020-07
3120,2021-04,2024-10
2633,2021-03,2021-03
1144,2021-08,2021-11
4955,2020-01,2020-01
1451,2021-03,2021-03
9734,2021-05,2021-05
2707,2021-08,2024-04
1105,2020-02,2020-02
2804,2020-06,2021-08
2318,2020-02,2020-05
5979,2021-03,2022-04
7886,2020-07,2020-07
7478,2024-03,2024-03
2882,2020-02,2020-02
8008,2021-06,2021-06
8195,2020-01,2020-01
2905,2020-08,2023-01
9208,2024-05,2024-05
7973,2020-03,2020-03
7566,2021-03,2021-03
7581,2020-05,2022-02
8219,2022-09,2022-09
7099,2020-12,2020-12
8516,2021-09,2021-09
9597,2022-11,2022-11
1762,2022-11,2024-05
4562,2021-11,2021-11
5729,2021-05,2024-07
5946,2020-05,2020-11
7246,2020-01,2021-08
4355,2021-04,2021-04
5863,2023-08,2023-08
2173,2022-11,2023-06
2585,2022-05,2022-05
2675,2021-04,2021-04
9378,2020-10,2024-01
7500,2021-08,2021-08
7905,2022-01,2022-01
5291,2021-09,2023-06
7361,2021-02,2021-02
7348,2020-08,2021-02
1357,2020-02,2021-11
4790,2021-05,2023-11
9868,2024-12,2024-12
4732,2020-02,2022-06
2290,2021-12,2021-12
3967,2022-12,2024-06
2861,2020-01,2022-10
8906,2020-01,2023-07
6403,2023-02,2023-02
2055,2023-07,2023-07
1817,2021-01,2024-12
3378,2021-09,2023-08
9900,2020-08,2020-08
9414,2024-05,2024-05
3032,2021-10,2023-11
2433,2023-05,2023-05
7561,2020-09,2023-05
6483,2021-03,2021-03
9530,2022-10,2022-10
8816,2021-01,2022-11
8353,2020-06,2020-06
6172,2021-02,2021-02
2744,2020-08,2023-03
5573,2020-11,2020-11
6500,2020-10,2020-10
9466,2020-11,2023-08
9757,2020-04,2020-04
8088,2021-07,2022-06
6134,2020-06,2020-06
2551,2022-05,2022-05
2542,2024-11,2024-11
7005,2020-12,2020-12
3916,2022-04,2022-04
2693,2024-07,2024-10
7725,2022-12,2022-12
9308,2021-01,2021-01
4461,2024-07,2024-07
1877,2023-12,2025-03
1775,2020-07,2023-09
1212,2022-06,2023-08
9089,2023-01,2024-12
3813,2020-02,2020-02
4186,2021-09,2023-06
4966,2021-11,2021-11
9632,2020-09,2020-09
1600,2021-08,2022-10
6086,2022-06,2022-06
4975,2021-12,2021-12
6853,2020-01,2024-01
9452,2022-08,2022-08
4684,2020-11,2022-06
4840,2020-02,2020-06
9981,2022-03,2025-01
3509,2021-01,2021-09
4568,2020-12,2021-01
3383,2021-08,2022-10
2734,2020-01,2020-02
2142,2020-02,2020-02
4018,2020-05,2021-05
5162,2020-08,2025-04
3940,2023-08,2023-08
3985,2020-05,2024-07
1611,2020-02,2024-10
7474,2020-06,2021-01
5278,2020-02,2020-02
4406,2020-09,2021-10
5123,2022-11,2024-05
6143,2022-02,2024-07
4970,2022-05,2022-05
7552,2020-02,2020-10
6532,2021-10,2022-08
1755,2021-06,2021-06
6011,2020-02,2022-05
9820,2022-12,2022-12
5547,2020-08,2025-03
3880,2022-06,2022-06
8920,2021-06,2024-03
6384,2020-11,2020-11
7857,2022-02,2024-01
2090,2020-06,2020-06
8708,2020-06,2023-07
8419,2022-05,2022-05
3229,2020-03,2024-03
4708,2022-04,2022-04
3953,2020-08,2020-08
3812,2022-09,2022-09
5429,2021-08,2023-12
9605,2020-04,2020-04
4760,2020-05,2022-06
7746,2022-03,2022-03
4028,2021-08,2022-02
6122,2021-11,2023-01
2542,2024-11,2025-03
6079,2020-04,2024-09
5858,2023-12,2024-07
5435,2020-09,2023-01
1504,2021-10,2021-10
5008,2020-12,2021-02
1119,2020-01,2020-12
8196,2022-05,2022-05
2488,2024-01,2024-01
9433,2020-12,2020-12
6510,2020-02,2021-02
1132,2020-04,2025-01
5669,2020-08,2024-03
6759,2020-07,2020-07
2064,2024-02,2024-02
1637,2024-12,2024-12
3199,2022-08,2022-09
2529,2021-05,2021-05
1914,2020-01,2022-01
7316,2020-01,2025-02
2156,2020-06,2024-06
6215,2020-04,2022-09
5377,2020-12,2022-06
3874,2024-03,2024-11
4962,2021-06,2025-03
7252,2021-04,2021-12
7937,2023-01,2024-10
6684,2024-03,2024-03
7286,2021-02,2021-02
2521,2020-12,2020-12
9876,2023-08,2024-12
1266,2022-03,2023-10
6006,2021-07,2021-08
3437,2021-12,2021-12
7957,2022-01,2025-04
